"BodyPart","InjuryID","Name","Number","Opponent","PlayerID","Position","Practice","PracticeDescription","Season","SeasonType","Status","Team","Updated","Week"
"Thumb",184,"Dane Fletcher",52,"MIA",12231,"LB","Limited","Limited Participation in Practice",2011,1,"Questionable","NE","/Date(1374114512543-0400)/",1
"Hamstring",185,"Taylor Price",15,"MIA",10982,"WR","Limited","Limited Participation in Practice",2011,1,"Questionable","NE","/Date(1374114512543-0400)/",1
"Ankle",186,"Stevan Ridley",22,"MIA",12774,"RB","Limited","Limited Participation in Practice",2011,1,"Questionable","NE","/Date(1374114512543-0400)/",1
"Knee",187,"Jeff Tarpinian",53,"MIA",12779,"LB","Limited","Limited Participation in Practice",2011,1,"Questionable","NE","/Date(1374114512543-0400)/",1
"Hamstring",188,"Shane Vereen",34,"MIA",12780,"RB","Limited","Limited Participation in Practice",2011,1,"Questionable","NE","/Date(1374114512543-0400)/",1
"Calf",189,"Ryan Wendell",62,"MIA",12233,"C","Limited","Limited Participation in Practice",2011,1,"Questionable","NE","/Date(1374114512543-0400)/",1
"Hand",190,"Leigh Bodden",23,"MIA",8349,"CB","Full","Full Participation in Practice",2011,1,"Probable","NE","/Date(1374114512543-0400)/",1
"Hand",191,"Julian Edelman",11,"MIA",8355,"WR","Full","Full Participation in Practice",2011,1,"Probable","NE","/Date(1374114512543-0400)/",1
"Hamstring",192,"Charles Clay",31,"NE",12751,"RB","None","Did Not Participate In Practice",2011,1,"Out","MIA","/Date(1374114512543-0400)/",1
"Hamstring",193,"Daniel Thomas",33,"NE",12762,"RB","Limited","Limited Participation in Practice",2011,1,"Questionable","MIA","/Date(1374114512543-0400)/",1
"Knee",194,"Kevin Boss",87,"DEN",543,"TE","None","Did Not Participate In Practice",2011,1,"Out","OAK","/Date(1374114512543-0400)/",1
"Knee",195,"Michael Mitchell",0,"DEN",8776,"S","None","Did Not Participate In Practice",2011,1,"Out","OAK","/Date(1374114512543-0400)/",1
"Groin",196,"Louis Murphy",18,"DEN",8777,"WR","None","Did Not Participate In Practice",2011,1,"Out","OAK","/Date(1374114512543-0400)/",1
"Concussion",197,"Darryl Blackstock",56,"DEN",3846,"LB","Full","Full Participation in Practice",2011,1,"Probable","OAK","/Date(1374114512543-0400)/",1
"Calf",198,"Derek Hagan",80,"DEN",12513,"WR","Full","Full Participation in Practice",2011,1,"Probable","OAK","/Date(1374114512543-0400)/",1
"Groin",199,"Chris Johnson",37,"DEN",10928,"CB","Full","Full Participation in Practice",2011,1,"Probable","OAK","/Date(1374114512543-0400)/",1
"Foot",200,"Taiwan Jones",22,"DEN",13063,"RB","Full","Full Participation in Practice",2011,1,"Probable","OAK","/Date(1374114512543-0400)/",1
"Knee",201,"Chaz Schilens",81,"DEN",6412,"WR","Full","Full Participation in Practice",2011,1,"Probable","OAK","/Date(1374114512543-0400)/",1
"Ribs",202,"DeMarcus Van Dyke",23,"DEN",13072,"CB","Full","Full Participation in Practice",2011,1,"Probable","OAK","/Date(1374114512543-0400)/",1
"Shoulder",203,"Marcus Thomas",79,"OAK",6617,"DE","None","Did Not Participate In Practice",2011,1,"Out","DEN","/Date(1374114512543-0400)/",1
"Triceps",204,"Ty Warren",94,"OAK",5254,"DT","None","Did Not Participate In Practice",2011,1,"Out","DEN","/Date(1374114512543-0400)/",1
"Elbow",205,"D.J. Williams",55,"OAK",7491,"LB","None","Did Not Participate In Practice",2011,1,"Out","DEN","/Date(1374114512543-0400)/",1
"Achilles",206,"Demaryius Thomas",88,"OAK",11197,"WR","Out","Out (Definitely Will Not Play)",2011,1,"Out","DEN","/Date(1374114512543-0400)/",1
"Shoulder",207,"David Bruton",30,"OAK",8675,"S","Full","Full Participation in Practice",2011,1,"Probable","DEN","/Date(1374114512543-0400)/",1
"Knee",208,"Brodrick Bunkley",77,"OAK",6084,"DT","Full","Full Participation in Practice",2011,1,"Probable","DEN","/Date(1374114512543-0400)/",1
"Hamstring",209,"Quinton Carter",28,"OAK",13008,"S","Full","Full Participation in Practice",2011,1,"Probable","DEN","/Date(1374114512543-0400)/",1
"Toe",210,"Chris Kuper",73,"OAK",2575,"G","Full","Full Participation in Practice",2011,1,"Probable","DEN","/Date(1374114512543-0400)/",1
"Toe",211,"Matt Willis",12,"OAK",8717,"WR","Full","Full Participation in Practice",2011,1,"Probable","DEN","/Date(1374114512543-0400)/",1
"Hamstring",752,"Terrence McGee",24,"CIN",4526,"CB","None","Did Not Participate In Practice",2011,1,"Out","BUF","/Date(1374114512543-0400)/",4
"Hamstring",753,"Chris White",51,"CIN",12745,"LB","None","Did Not Participate In Practice",2011,1,"Out","BUF","/Date(1374114512543-0400)/",4
"Chest",754,"Aaron Williams",23,"CIN",12747,"CB","None","Did Not Participate In Practice",2011,1,"Out","BUF","/Date(1374114512543-0400)/",4
"Knee",755,"Kraig Urbik",60,"CIN",12158,"G","Limited","Limited Participation in Practice",2011,1,"Doubtful","BUF","/Date(1374114512543-0400)/",4
"Groin",756,"Steve Johnson",13,"CIN",2950,"WR","Full","Full Participation in Practice",2011,1,"Probable","BUF","/Date(1374114512543-0400)/",4
"Hamstring",757,"Kirk Morrison",58,"CIN",11819,"LB","Full","Full Participation in Practice",2011,1,"Probable","BUF","/Date(1374114512543-0400)/",4
"Back",758,"Torell Troup",96,"CIN",10950,"DT","Full","Full Participation in Practice",2011,1,"Probable","BUF","/Date(1374114512543-0400)/",4
"Ankle",759,"Johnny White",20,"CIN",12746,"RB","Full","Full Participation in Practice",2011,1,"Probable","BUF","/Date(1374114512543-0400)/",4
"Foot",760,"Dontay Moch",52,"BUF",12852,"LB","None","Did Not Participate In Practice",2011,1,"Out","CIN","/Date(1374114512543-0400)/",4
"Elbow",761,"Pat Sims",90,"BUF",1903,"DT","None","Did Not Participate In Practice",2011,1,"Probable","CIN","/Date(1374114512543-0400)/",4
"Not Injury Related",762,"Chris Crocker",42,"BUF",594,"S","Full","Full Participation in Practice",2011,1,"Probable","CIN","/Date(1374114512543-0400)/",4
"Knee",763,"Jonathan Fanene",68,"BUF",2662,"DE","Full","Full Participation in Practice",2011,1,"Probable","CIN","/Date(1374114512543-0400)/",4
"Shoulder",764,"Robert Geathers",91,"BUF",5510,"DE","Full","Full Participation in Practice",2011,1,"Probable","CIN","/Date(1374114512543-0400)/",4
"Knee",765,"Otis Hudson",60,"BUF",13522,"G","Full","Full Participation in Practice",2011,1,"Probable","CIN","/Date(1374114512543-0400)/",4
"Groin",766,"Jeromy Miles",45,"BUF",12519,"S","Full","Full Participation in Practice",2011,1,"Probable","CIN","/Date(1374114512543-0400)/",4
"Knee",767,"Gibril Wilson",27,"BUF",8346,"S","Full","Full Participation in Practice",2011,1,"Probable","CIN","/Date(1374114512543-0400)/",4
"Knee",768,"Gerald McRath",51,"CLE",8551,"LB","None","Did Not Participate In Practice",2011,1,"Doubtful","TEN","/Date(1374114512543-0400)/",4
"Shoulder",769,"Chris Hope",24,"CLE",4474,"S","Full","Full Participation in Practice",2011,1,"Probable","TEN","/Date(1374114512543-0400)/",4
"Groin",770,"Sheldon Brown",24,"TEN",11740,"CB","Limited","Limited Participation in Practice",2011,1,"Questionable","CLE","/Date(1374114512543-0400)/",4
"Ankle",771,"Titus Brown",59,"TEN",3525,"LB","Limited","Limited Participation in Practice",2011,1,"Questionable","CLE","/Date(1374114512543-0400)/",4
"Groin",772,"Joshua Cribbs",0,"TEN",4291,"KR","Limited","Limited Participation in Practice",2011,1,"Questionable","CLE","/Date(1374114512543-0400)/",4
"Knee",773,"Eric Hagg",27,"TEN",12872,"S","Limited","Limited Participation in Practice",2011,1,"Questionable","CLE","/Date(1374114512543-0400)/",4
"Ankle",774,"Mohamed Massaquoi",11,"TEN",8487,"WR","Limited","Limited Participation in Practice",2011,1,"Questionable","CLE","/Date(1374114512543-0400)/",4
"Ankle",775,"Tony Pashos",79,"TEN",11749,"T","Limited","Limited Participation in Practice",2011,1,"Questionable","CLE","/Date(1374114512543-0400)/",4
"Knee",776,"Joe Thomas",73,"TEN",8135,"T","Limited","Limited Participation in Practice",2011,1,"Questionable","CLE","/Date(1374114512543-0400)/",4
"Groin",777,"Chris Gocong",51,"TEN",11746,"LB","Full","Full Participation in Practice",2011,1,"Probable","CLE","/Date(1374114512543-0400)/",4
"Illness",778,"Peyton Hillis",40,"TEN",11747,"RB","Full","Full Participation in Practice",2011,1,"Probable","CLE","/Date(1374114512543-0400)/",4
"Finger",779,"Carlton Mitchell",18,"TEN",11049,"WR","Full","Full Participation in Practice",2011,1,"Probable","CLE","/Date(1374114512543-0400)/",4
"Not Injury Related",780,"James Farrior",51,"HOU",4820,"LB","None","Did Not Participate In Practice",2011,1,"--","PIT","/Date(1374114512543-0400)/",4
"Not Injury Related",781,"Aaron Smith",91,"HOU",4347,"DE","None","Did Not Participate In Practice",2011,1,"--","PIT","/Date(1374114512543-0400)/",4
"Not Injury Related",782,"Hines Ward",86,"HOU",7366,"WR","None","Did Not Participate In Practice",2011,1,"--","PIT","/Date(1374114512543-0400)/",4
"Knee",783,"Brett Keisel",99,"HOU",196,"DE","None","Did Not Participate In Practice",2011,1,"Out","PIT","/Date(1374114512543-0400)/",4
"Shoulder",784,"Doug Legursky",64,"HOU",8510,"G","None","Did Not Participate In Practice",2011,1,"Out","PIT","/Date(1374114512543-0400)/",4
"Ankle",785,"Jonathan Scott",72,"HOU",11769,"T","None","Did Not Participate In Practice",2011,1,"Out","PIT","/Date(1374114512543-0400)/",4
"Hamstring",786,"Chris Carter",54,"HOU",12891,"LB","None","Did Not Participate In Practice",2011,1,"Questionable","PIT","/Date(1374114512543-0400)/",4
"Knee",787,"Arnaz Battle",81,"HOU",11760,"WR","Full","Full Participation in Practice",2011,1,"Probable","PIT","/Date(1374114512543-0400)/",4
"Illness",788,"Steve McLendon",90,"HOU",11767,"T","Full","Full Participation in Practice",2011,1,"Probable","PIT","/Date(1374114512543-0400)/",4
"Rib",789,"Mike Wallace",17,"HOU",8529,"WR","Full","Full Participation in Practice",2011,1,"Probable","PIT","/Date(1374114512543-0400)/",4
"Ankle",790,"Derrick Ward",32,"PIT",12198,"RB","None","Did Not Participate In Practice",2011,1,"Out","HOU","/Date(1374114512543-0400)/",4
"Hamstring",791,"Sherrick McManis",22,"PIT",11107,"CB","None","Did Not Participate In Practice",2011,1,"Doubtful","HOU","/Date(1374114512543-0400)/",4
"Knee",792,"Kareem Jackson",25,"PIT",11105,"CB","None","Did Not Participate In Practice",2011,1,"Questionable","HOU","/Date(1374114512543-0400)/",4
"Knee",793,"Thomas Austin",61,"PIT",13494,"G","Full","Full Participation in Practice",2011,1,"Probable","HOU","/Date(1374114512543-0400)/",4
"Wrist",794,"Bryan Braman",50,"PIT",12935,"LB","Full","Full Participation in Practice",2011,1,"Probable","HOU","/Date(1374114512543-0400)/",4
"Shoulder",795,"Mike Brisiel",65,"PIT",5316,"G","Full","Full Participation in Practice",2011,1,"Probable","HOU","/Date(1374114512543-0400)/",4
"Hamstring",796,"Arian Foster",23,"PIT",11792,"RB","Full","Full Participation in Practice",2011,1,"Probable","HOU","/Date(1374114512543-0400)/",4
"Foot",797,"Johnathan Joseph",24,"PIT",4490,"CB","Full","Full Participation in Practice",2011,1,"Probable","HOU","/Date(1374114512543-0400)/",4
"Knee",798,"DeMeco Ryans",59,"PIT",5476,"LB","Full","Full Participation in Practice",2011,1,"Probable","HOU","/Date(1374114512543-0400)/",4
"Back",799,"Ben Tate",44,"PIT",13557,"RB","Full","Full Participation in Practice",2011,1,"Probable","HOU","/Date(1374114512543-0400)/",4
"Illness",800,"Lawrence Vickers",47,"PIT",3991,"RB","Full","Full Participation in Practice",2011,1,"Probable","HOU","/Date(1374114512543-0400)/",4
"Knee",801,"Joel Dreessen",85,"PIT",1577,"TE","Limited","Limited Participation in Practice",2011,1,"Probable","HOU","/Date(1374114512543-0400)/",4
"Knee",802,"Andre Johnson",80,"PIT",2429,"WR","Limited","Limited Participation in Practice",2011,1,"Probable","HOU","/Date(1374114512543-0400)/",4
"Knee",803,"Jacoby Jones",12,"PIT",5100,"WR","Limited","Limited Participation in Practice",2011,1,"Probable","HOU","/Date(1374114512543-0400)/",4
"Shoulder",804,"Kevin Walter",83,"PIT",2065,"WR","Limited","Limited Participation in Practice",2011,1,"Probable","HOU","/Date(1374114512543-0400)/",4
"Knee",805,"Mario Williams",90,"PIT",5467,"LB","Limited","Limited Participation in Practice",2011,1,"Probable","HOU","/Date(1374114512543-0400)/",4
"Not Injury Related",806,"Kyle Vanden Bosch",93,"DAL",12000,"DE","None","Did Not Participate In Practice",2011,1,"--","DET","/Date(1374114512543-0400)/",4
"Right Forearm",807,"Matthew Stafford",9,"DAL",9038,"QB","Full","Full Participation in Practice",2011,1,"--","DET","/Date(1374114512543-0400)/",4
"Foot",808,"Rashied Davis",82,"DAL",6826,"WR","None","Did Not Participate In Practice",2011,1,"Out","DET","/Date(1374114512543-0400)/",4
"Concussion",809,"Justin Durant",52,"DAL",4992,"LB","None","Did Not Participate In Practice",2011,1,"Out","DET","/Date(1374114512543-0400)/",4
"Foot",810,"Nick Fairley",98,"DAL",13214,"DT","None","Did Not Participate In Practice",2011,1,"Out","DET","/Date(1374114512543-0400)/",4
"Foot",811,"Jason Fox",70,"DAL",11377,"T","None","Did Not Participate In Practice",2011,1,"Out","DET","/Date(1374114512543-0400)/",4
"Groin",812,"Aaron Berry",32,"DAL",12187,"CB","Limited","Limited Participation in Practice",2011,1,"Questionable","DET","/Date(1374114512543-0400)/",4
"Hamstring",813,"Lawrence Jackson",94,"DAL",12190,"DE","Limited","Limited Participation in Practice",2011,1,"Questionable","DET","/Date(1374114512543-0400)/",4
"Toe",814,"Amari Spievey",42,"DAL",11381,"S","Limited","Limited Participation in Practice",2011,1,"Questionable","DET","/Date(1374114512543-0400)/",4
"Hand",815,"Maurice Stovall",80,"DAL",854,"WR","Limited","Limited Participation in Practice",2011,1,"Questionable","DET","/Date(1374114512543-0400)/",4
"Knee",816,"John Wendling",29,"DAL",12185,"S","Limited","Limited Participation in Practice",2011,1,"Questionable","DET","/Date(1374114512543-0400)/",4
"Groin",817,"Eric Wright",21,"DAL",11757,"CB","Limited","Limited Participation in Practice",2011,1,"Questionable","DET","/Date(1374114512543-0400)/",4
"Knee",818,"DeAndre Levy",54,"DAL",9026,"LB","Full","Full Participation in Practice",2011,1,"Probable","DET","/Date(1374114512543-0400)/",4
"Abdomen",819,"Louis Delmas",26,"DAL",9002,"S","Limited","Limited Participation in Practice",2011,1,"Probable","DET","/Date(1374114512543-0400)/",4
"Ankle",820,"Calvin Johnson",81,"DAL",6029,"WR","Limited","Limited Participation in Practice",2011,1,"Probable","DET","/Date(1374114512543-0400)/",4
"Shoulder",821,"Brandon Pettigrew",87,"DAL",9588,"TE","Limited","Limited Participation in Practice",2011,1,"Probable","DET","/Date(1374114512543-0400)/",4
"Hamstring",822,"Miles Austin",19,"DET",3330,"WR","None","Did Not Participate In Practice",2011,1,"Out","DAL","/Date(1374114512543-0400)/",4
"Right Groin",823,"David Buehler",18,"DET",8825,"K","None","Did Not Participate In Practice",2011,1,"Out","DAL","/Date(1374114512543-0400)/",4
"Knee",824,"Derrick Dockery",75,"DET",2883,"G","None","Did Not Participate In Practice",2011,1,"Out","DAL","/Date(1374114512543-0400)/",4
"Calf",825,"Jason Hatcher",97,"DET",2163,"DE","None","Did Not Participate In Practice",2011,1,"Out","DAL","/Date(1374114512543-0400)/",4
"Ankle",826,"Orlando Scandrick",32,"DET",6687,"CB","None","Did Not Participate In Practice",2011,1,"Out","DAL","/Date(1374114512543-0400)/",4
"Thigh",827,"Dez Bryant",88,"DET",11270,"WR","None","Did Not Participate In Practice",2011,1,"Questionable","DAL","/Date(1374114512543-0400)/",4
"Hamstring",828,"Tony Fiammetta",24,"DET",9151,"RB","None","Did Not Participate In Practice",2011,1,"Questionable","DAL","/Date(1374114512543-0400)/",4
"Ribs",829,"Tony Romo",9,"DET",3867,"QB","Limited","Limited Participation in Practice",2011,1,"Questionable","DAL","/Date(1374114512543-0400)/",4
"Knee",830,"Phil Costa",67,"DET",11272,"C","Full","Full Participation in Practice",2011,1,"Probable","DAL","/Date(1374114512543-0400)/",4
"Shoulder",831,"Mike Jenkins",21,"DET",8840,"CB","Full","Full Participation in Practice",2011,1,"Probable","DAL","/Date(1374114512543-0400)/",4
"Shoulder",832,"Felix Jones",28,"DET",7290,"RB","Full","Full Participation in Practice",2011,1,"Probable","DAL","/Date(1374114512543-0400)/",4
"Shoulder",833,"Anthony Spencer",93,"DET",4080,"LB","Full","Full Participation in Practice",2011,1,"Probable","DAL","/Date(1374114512543-0400)/",4
"Knee",834,"Braylon Edwards",17,"PHI",3816,"WR","Out","Out (Definitely Will Not Play)",2011,1,"Out","SF","/Date(1374114512543-0400)/",4
"Fibula",835,"Moran Norris",44,"PHI",6711,"RB","Out","Out (Definitely Will Not Play)",2011,1,"Out","SF","/Date(1374114512543-0400)/",4
"Ankle",836,"Frank Gore",21,"PHI",5820,"RB","Limited","Limited Participation in Practice",2011,1,"Questionable","SF","/Date(1374114512543-0400)/",4
"Hip",837,"Donte Whitner",31,"PHI",5442,"S","Limited","Limited Participation in Practice",2011,1,"Questionable","SF","/Date(1374114512543-0400)/",4
"Neck",838,"Mike Iupati",77,"PHI",11585,"G","Full","Full Participation in Practice",2011,1,"Probable","SF","/Date(1374114512543-0400)/",4
"Foot",839,"Michael Crabtree",15,"PHI",9331,"WR","Limited","Limited Participation in Practice",2011,1,"Probable","SF","/Date(1374114512543-0400)/",4
"Hamstring",840,"Brandon Hughes",27,"SF",12540,"CB","None","Did Not Participate In Practice",2011,1,"Out","PHI","/Date(1374114512543-0400)/",4
"Ankle",841,"Juqua Parker",75,"SF",6528,"DE","None","Did Not Participate In Practice",2011,1,"Out","PHI","/Date(1374114512543-0400)/",4
"Pectoral",842,"Darryl Tapp",55,"SF",11937,"DE","Limited","Limited Participation in Practice",2011,1,"Doubtful","PHI","/Date(1374114512543-0400)/",4
"Knee",843,"Nate Allen",29,"SF",11308,"S","Full","Full Participation in Practice",2011,1,"Probable","PHI","/Date(1374114512543-0400)/",4
"Concussion",844,"Riley Cooper",14,"SF",11313,"WR","Full","Full Participation in Practice",2011,1,"Probable","PHI","/Date(1374114512543-0400)/",4
"Biceps",845,"Clay Harbor",82,"SF",11317,"TE","Full","Full Participation in Practice",2011,1,"Probable","PHI","/Date(1374114512543-0400)/",4
"Knee",846,"Winston Justice",74,"SF",2878,"T","Full","Full Participation in Practice",2011,1,"Probable","PHI","/Date(1374114512543-0400)/",4
"Knee",847,"Steve Smith",11,"SF",12414,"WR","Full","Full Participation in Practice",2011,1,"Probable","PHI","/Date(1374114512543-0400)/",4
"Right Hand",848,"Michael Vick",7,"SF",9447,"QB","Full","Full Participation in Practice",2011,1,"Probable","PHI","/Date(1374114512543-0400)/",4
"Hamstring",849,"Jeremy Maclin",18,"SF",8914,"WR","Limited","Limited Participation in Practice",2011,1,"Probable","PHI","/Date(1374114512543-0400)/",4
"Head",850,"Chris Gamble",20,"CHI",1874,"CB","None","Did Not Participate In Practice",2011,1,"Doubtful","CAR","/Date(1374114512543-0400)/",4
"Back",851,"Jeff Otah",79,"CHI",735,"T","Limited","Limited Participation in Practice",2011,1,"Questionable","CAR","/Date(1374114512543-0400)/",4
"Not Injury Related",852,"Charles Johnson",95,"CHI",1061,"DE","None","Did Not Participate In Practice",2011,1,"Probable","CAR","/Date(1374114512543-0400)/",4
